system:index,Name,OBJECTID,blue,green,latitude,longitude,nbr,ndvi,nir,pixel_qa,red,swir1,swir2,.geo
1_1_LT05_119038_20030926_00002e2af14e3e1aa71b_0,Changshu2,2,535,734,31.65670372,120.7726424,0.5303507,0.65437907,3164,66,661,1857,971,
1_1_LT05_119038_20031028_00002e2af14e3e1aa71b_0,Changshu2,2,786,955,31.65670372,120.7726424,0.2434128,0.31694353,1982,66,1028,1856,1206,
1_2_LE07_119038_20031105_00002e2af14e3e1aa71b_0,Changshu2,2,1130,1186,31.65670372,120.7726424,0.23212045,0.2537504,1964,66,1169,1887,1224,
1_1_LT05_119038_20031113_00002e2af14e3e1aa71b_0,Changshu2,2,754,959,31.65670372,120.7726424,0.15946534,0.27216917,1865,66,1067,2077,1352,
1_2_LE07_119038_20031121_00002e2af14e3e1aa71b_0,Changshu2,2,1062,1077,31.65670372,120.7726424,0.17119074,0.19365548,1618,66,1093,1555,1145,
1_2_LE07_119038_20031207_00002e2af14e3e1aa71b_0,Changshu2,2,730,883,31.65670372,120.7726424,0.105759844,0.27888596,1699,66,958,1960,1374,
1_1_LT05_119038_20031215_00002e2af14e3e1aa71b_0,Changshu2,2,1151,1208,31.65670372,120.7726424,0.092843324,0.1621529,1695,66,1222,2044,1407,
1_2_LE07_119038_20031223_00002e2af14e3e1aa71b_0,Changshu2,2,1102,1136,31.65670372,120.7726424,0.008786202,0.09929078,1550,66,1270,1940,1523,
1_2_LE07_119038_20040209_00002e2af14e3e1aa71b_0,Changshu2,2,1059,1247,31.65670372,120.7726424,-0.05469613,0.069375,1711,66,1489,2081,1909,
1_1_LT05_119038_20040304_00002e2af14e3e1aa71b_0,Changshu2,2,742,1066,31.65670372,120.7726424,0.07614607,0.09399684,1385,66,1147,1376,1189,
1_1_LT05_119038_20040405_00002e2af14e3e1aa71b_0,Changshu2,2,1051,1448,31.65670372,120.7726424,-0.012612613,0.075112104,1918,66,1650,2072,1967,
1_1_LT05_119038_20040523_00002e2af14e3e1aa71b_0,Changshu2,2,1152,1516,31.65670372,120.7726424,0.04407444,0.12181005,2132,66,1669,2258,1952,
1_1_LT05_119038_20040608_00002e2af14e3e1aa71b_0,Changshu2,2,2451,2486,31.65670372,120.7726424,0.13245614,0.049380206,2582,66,2339,2360,1978,
1_1_LT05_119038_20040710_00002e2af14e3e1aa71b_0,Changshu2,2,1422,1694,31.65670372,120.7726424,0.10013908,0.1502666,2373,66,1753,2454,1941,
1_1_LT05_119038_20040726_00002e2af14e3e1aa71b_0,Changshu2,2,1436,1670,31.65670372,120.7726424,0.08015267,0.17862101,2547,66,1775,2518,2169,
1_2_LE07_119038_20040803_00002e2af14e3e1aa71b_0,Changshu2,2,1500,1786,31.65670372,120.7726424,0.10661692,0.20530368,2818,66,1858,2785,2275,
1_1_LT05_119038_20040811_00002e2af14e3e1aa71b_0,Changshu2,2,1344,1910,31.65670372,120.7726424,0.08481966,0.093487814,2737,66,2269,2750,2309,
1_1_LT05_119038_20041014_00002e2af14e3e1aa71b_0,Changshu2,2,1770,2080,31.65670372,120.7726424,0.05008489,0.065231435,2474,66,2171,2427,2238,
1_1_LT05_119038_20041030_00002e2af14e3e1aa71b_0,Changshu2,2,1775,2135,31.65670372,120.7726424,0.030039182,0.024907948,2366,66,2251,2409,2228,
1_1_LT05_119038_20050219_00002e2af14e3e1aa71b_0,Changshu2,2,1463,1649,31.65670372,120.7726424,0.090248674,0.05831299,1951,66,1736,1803,1628,
1_1_LT05_119038_20050307_00002e2af14e3e1aa71b_0,Changshu2,2,1483,1765,31.65670372,120.7726424,0.037954666,0.012079157,1969,66,1922,2001,1825,
1_1_LT05_119038_20050323_00002e2af14e3e1aa71b_0,Changshu2,2,1495,1796,31.65670372,120.7726424,0.054528214,0.05577973,2224,66,1989,2089,1994,
1_2_LE07_119038_20050331_00002e2af14e3e1aa71b_0,Changshu2,2,1507,1805,31.65670372,120.7726424,-0.00669942,0.042418562,2224,66,2043,2417,2254,
1_1_LT05_119038_20050408_00002e2af14e3e1aa71b_0,Changshu2,2,1599,1956,31.65670372,120.7726424,0.05827609,0.082256965,2388,66,2025,2414,2125,
1_2_LE07_119038_20050416_00002e2af14e3e1aa71b_0,Changshu2,2,1454,1661,31.65670372,120.7726424,0.041876048,0.09314587,2177,66,1806,2217,2002,
1_1_LT05_119038_20050510_00002e2af14e3e1aa71b_0,Changshu2,2,1699,2134,31.65670372,120.7726424,0.022342343,0.093677714,2837,66,2351,2869,2713,
1_2_LE07_119038_20050603_00002e2af14e3e1aa71b_0,Changshu2,2,1850,1982,31.65670372,120.7726424,-0.026795285,0.05019662,2270,66,2053,2636,2395,
1_2_LE07_119038_20050619_00002e2af14e3e1aa71b_0,Changshu2,2,1767,1907,31.65670372,120.7726424,-0.044893157,0.10928962,2436,66,1956,2799,2665,
1_1_LT05_119038_20050814_00002e2af14e3e1aa71b_0,Changshu2,2,2270,2501,31.65670372,120.7726424,0.22795625,0.16845529,3593,66,2557,2860,2259,
1_2_LE07_119038_20050907_00002e2af14e3e1aa71b_0,Changshu2,2,1502,1731,31.65670372,120.7726424,0.07192983,0.11700183,2444,66,1932,2353,2116,
1_1_LT05_119038_20050915_00002e2af14e3e1aa71b_0,Changshu2,2,1638,1884,31.65670372,120.7726424,0.12373038,0.13685194,2434,66,1848,2166,1898,
1_1_LT05_119038_20051017_00002e2af14e3e1aa71b_0,Changshu2,2,1494,1777,31.65670372,120.7726424,0.12942989,0.08807521,2199,66,1843,1884,1695,
1_1_LT05_119038_20051118_00002e2af14e3e1aa71b_0,Changshu2,2,1460,1512,31.65670372,120.7726424,0.04753868,0.05945946,1862,66,1653,1846,1693,
1_2_LE07_119038_20060214_00002e2af14e3e1aa71b_0,Changshu2,2,1835,1815,31.65670372,120.7726424,0.13431953,0.024038462,1917,66,1827,1698,1463,
1_2_LE07_119038_20060302_00002e2af14e3e1aa71b_0,Changshu2,2,1338,1542,31.65670372,120.7726424,0.038602423,0.066859625,1843,66,1612,1802,1706,
1_2_LE07_119038_20060318_00002e2af14e3e1aa71b_0,Changshu2,2,1534,1647,31.65670372,120.7726424,0.09115946,0.059075113,1981,66,1760,1870,1650,
1_2_LE07_119038_20060403_00002e2af14e3e1aa71b_0,Changshu2,2,1297,1689,31.65670372,120.7726424,0.049060065,0.094736844,2288,66,1892,2226,2074,
1_2_LE07_119038_20060521_00002e2af14e3e1aa71b_0,Changshu2,2,1389,1705,31.65670372,120.7726424,0.038026255,0.062065773,2293,66,2025,2364,2125,
1_1_LT05_119038_20060529_00002e2af14e3e1aa71b_0,Changshu2,2,1800,2051,31.65670372,120.7726424,-0.022004,0.1059017,2689,66,2174,2995,2810,
1_1_LT05_119038_20060801_00002e2af14e3e1aa71b_0,Changshu2,2,1543,1744,31.65670372,120.7726424,0.111160025,0.15488447,2524,66,1847,2336,2019,
1_1_LT05_119038_20060817_00002e2af14e3e1aa71b_0,Changshu2,2,1680,2045,31.65670372,120.7726424,0.0874843,0.10741688,2598,66,2094,2497,2180,
1_1_LT05_119038_20060918_00002e2af14e3e1aa71b_0,Changshu2,2,1449,1820,31.65670372,120.7726424,0.06162928,0.06945766,2248,66,1956,2160,1987,
1_1_LT05_119038_20061223_00002e2af14e3e1aa71b_0,Changshu2,2,1452,1576,31.65670372,120.7726424,0.08165507,-0.026688633,1477,66,1558,1461,1254,
1_1_LT05_119038_20070313_00002e2af14e3e1aa71b_0,Changshu2,2,1836,2023,31.65670372,120.7726424,0.12418301,0.061204344,2150,66,1902,1830,1675,
1_2_LE07_119038_20070321_00002e2af14e3e1aa71b_0,Changshu2,2,1362,1625,31.65670372,120.7726424,0.036228288,0.06612203,2088,66,1829,2039,1942,
1_1_LT05_118038_20070322_00002e2af14e3e1aa71b_0,Changshu2,2,1870,2120,31.65670372,120.7726424,0.0974405,0.055495575,2444,66,2187,2302,2010,
1_1_LT05_119038_20070329_00002e2af14e3e1aa71b_0,Changshu2,2,1473,1823,31.65670372,120.7726424,0.02599494,0.08383961,2230,66,1885,2168,2117,
1_1_LT05_118038_20070407_00002e2af14e3e1aa71b_0,Changshu2,2,1525,1795,31.65670372,120.7726424,0.09419552,0.08343837,2149,66,1818,2013,1779,
1_2_LE07_119038_20070508_00002e2af14e3e1aa71b_0,Changshu2,2,1502,1862,31.65670372,120.7726424,-0.039059386,0.078023694,2411,66,2062,2707,2607,
1_2_LE07_119038_20070913_00002e2af14e3e1aa71b_0,Changshu2,2,1595,1645,31.65670372,120.7726424,0.021653084,0.15443304,2194,66,1607,2111,2101,
1_1_LT05_119038_20080228_00002e2af14e3e1aa71b_0,Changshu2,2,1229,1530,31.65670372,120.7726424,0.082119614,0.030696576,1746,66,1642,1672,1481,
1_2_LE07_119038_20080323_00002e2af14e3e1aa71b_0,Changshu2,2,1418,1641,31.65670372,120.7726424,0.0844258,0.07961368,2068,66,1763,1843,1746,
1_2_LE07_119038_20080424_00002e2af14e3e1aa71b_0,Changshu2,2,1242,1516,31.65670372,120.7726424,0.024611708,0.118122555,2144,66,1691,2216,2041,
1_1_LT05_119038_20080502_00002e2af14e3e1aa71b_0,Changshu2,2,1312,1752,31.65670372,120.7726424,0.03726708,0.11946373,2338,66,1839,2497,2170,
1_2_LE07_119038_20080526_00002e2af14e3e1aa71b_0,Changshu2,2,1611,1904,31.65670372,120.7726424,0.051197197,0.13183819,2700,66,2071,2813,2437,
1_1_LT05_119038_20080603_00002e2af14e3e1aa71b_0,Changshu2,2,1486,1824,31.65670372,120.7726424,0.066551425,0.12591241,2468,66,1916,2435,2160,
1_1_LT05_119038_20080705_00002e2af14e3e1aa71b_0,Changshu2,2,1333,1785,31.65670372,120.7726424,0.039093737,0.08968087,2339,66,1954,2466,2163,
1_1_LT05_119038_20080721_00002e2af14e3e1aa71b_0,Changshu2,2,1923,2171,31.65670372,120.7726424,0.03933986,0.13329148,2708,66,2071,2584,2503,
1_2_LE07_119038_20080814_00002e2af14e3e1aa71b_0,Changshu2,2,2195,2133,31.65670372,120.7726424,0.17763917,0.110191636,2549,66,2043,2137,1780,
1_1_LT05_119038_20080822_00002e2af14e3e1aa71b_0,Changshu2,2,1375,1731,31.65670372,120.7726424,0.11364579,0.2116426,2685,66,1747,2314,2137,
1_2_LE07_119038_20090411_00002e2af14e3e1aa71b_0,Changshu2,2,1335,1651,31.65670372,120.7726424,0.042476602,0.075780086,2172,66,1866,2185,1995,
1_2_LE07_119038_20090427_00002e2af14e3e1aa71b_0,Changshu2,2,1355,1690,31.65670372,120.7726424,-0.053244926,0.10222222,2356,66,1919,2472,2621,
1_2_LE07_119038_20090529_00002e2af14e3e1aa71b_0,Changshu2,2,1365,1667,31.65670372,120.7726424,0.03125,0.109116025,2409,66,1935,2411,2263,
1_1_LT05_119038_20090606_00002e2af14e3e1aa71b_0,Changshu2,2,1434,1721,31.65670372,120.7726424,0.02174898,0.1102905,2255,66,1807,2320,2159,
1_1_LT05_119038_20090825_00002e2af14e3e1aa71b_0,Changshu2,2,1955,2174,31.65670372,120.7726424,0.22841445,0.20500481,3130,66,2065,2434,1966,
1_2_LE07_119038_20090902_00002e2af14e3e1aa71b_0,Changshu2,2,1878,2093,31.65670372,120.7726424,0.13643926,0.111020744,2732,66,2186,2541,2076,
1_1_LT05_119038_20090910_00002e2af14e3e1aa71b_0,Changshu2,2,1918,2040,31.65670372,120.7726424,0.157765,0.13560347,2818,66,2145,2351,2050,
1_2_LE07_119038_20091020_00002e2af14e3e1aa71b_0,Changshu2,2,1127,1393,31.65670372,120.7726424,0.018149361,0.06273292,1711,66,1509,1713,1650,
1_2_LE07_119038_20091105_00002e2af14e3e1aa71b_0,Changshu2,2,1218,1335,31.65670372,120.7726424,0.12691131,0.027894003,1474,66,1394,1275,1142,
1_2_LE07_119038_20091121_00002e2af14e3e1aa71b_0,Changshu2,2,1434,1484,31.65670372,120.7726424,0.16773733,0.057530705,1636,66,1458,1319,1166,
1_2_LE07_119038_20091207_00002e2af14e3e1aa71b_0,Changshu2,2,1227,1242,31.65670372,120.7726424,0.048097633,0.02780711,1460,66,1381,1514,1326,
1_2_LE07_119038_20100313_00002e2af14e3e1aa71b_0,Changshu2,2,1596,1695,31.65670372,120.7726424,0.06984127,0.04415182,2022,66,1851,1872,1758,
1_2_LE07_119038_20100329_00002e2af14e3e1aa71b_0,Changshu2,2,1535,1696,31.65670372,120.7726424,0.16589737,0.09905298,2147,66,1760,1729,1536,
1_2_LE07_119038_20100430_00002e2af14e3e1aa71b_0,Changshu2,2,1236,1614,31.65670372,120.7726424,0.032302722,0.1030572,2237,66,1819,2216,2097,
1_1_LT05_119038_20100524_00002e2af14e3e1aa71b_0,Changshu2,2,1235,1515,31.65670372,120.7726424,0.02122074,0.14890476,2334,66,1729,2182,2237,
1_2_LE07_119038_20100719_00002e2af14e3e1aa71b_0,Changshu2,2,1695,1848,31.65670372,120.7726424,-0.008684325,0.07536505,2283,66,1963,2475,2323,
1_2_LE07_119038_20100804_00002e2af14e3e1aa71b_0,Changshu2,2,1026,977,31.65670372,120.7726424,-0.029572837,0.19770193,1772,66,1187,2090,1880,
1_1_LT05_119038_20100812_00002e2af14e3e1aa71b_0,Changshu2,2,1814,1775,31.65670372,120.7726424,0.14305146,0.17886369,2521,66,1756,1985,1890,
1_2_LE07_119038_20100921_00002e2af14e3e1aa71b_0,Changshu2,2,1105,1401,31.65670372,120.7726424,0.04812535,0.08453967,1873,66,1581,1854,1701,
1_1_LT05_119038_20101031_00002e2af14e3e1aa71b_0,Changshu2,2,1572,1640,31.65670372,120.7726424,0.15430267,0.07369583,1945,66,1678,1684,1425,
1_1_LT05_119038_20101202_00002e2af14e3e1aa71b_0,Changshu2,2,1194,1362,31.65670372,120.7726424,0.21666667,0.06941053,1533,66,1334,1242,987,
1_1_LT05_119038_20101218_00002e2af14e3e1aa71b_0,Changshu2,2,1047,1092,31.65670372,120.7726424,0.13942514,0.06452906,1328,66,1167,1295,1003,
1_1_LT05_119038_20110103_00002e2af14e3e1aa71b_0,Changshu2,2,1525,1568,31.65670372,120.7726424,0.17733473,0.025906736,1683,66,1598,1463,1176,
1_1_LT05_119038_20110204_00002e2af14e3e1aa71b_0,Changshu2,2,1254,1321,31.65670372,120.7726424,0.06639147,0.0378306,1550,66,1437,1491,1357,
1_1_LT05_119038_20110220_00002e2af14e3e1aa71b_0,Changshu2,2,1438,1552,31.65670372,120.7726424,0.030660378,0.047647588,1748,66,1589,1790,1644,
1_1_LT05_119038_20110324_00002e2af14e3e1aa71b_0,Changshu2,2,1510,1633,31.65670372,120.7726424,0.106981985,0.071681656,1966,66,1703,1788,1586,
1_2_LE07_119038_20110401_00002e2af14e3e1aa71b_0,Changshu2,2,1177,1453,31.65670372,120.7726424,0.007103394,0.06244796,1914,66,1689,1941,1887,
1_1_LT05_119038_20110409_00002e2af14e3e1aa71b_0,Changshu2,2,1546,1694,31.65670372,120.7726424,0.09822362,0.10254393,2102,66,1711,1888,1726,
1_1_LT05_119038_20110425_00002e2af14e3e1aa71b_0,Changshu2,2,1288,1515,31.65670372,120.7726424,0.06576644,0.125132,2131,66,1657,1988,1868,
1_2_LE07_119038_20110519_00002e2af14e3e1aa71b_0,Changshu2,2,1363,1686,31.65670372,120.7726424,0.026025584,0.11934552,2326,66,1830,2321,2208,
1_2_LE07_119038_20110620_00002e2af14e3e1aa71b_0,Changshu2,2,1530,1841,31.65670372,120.7726424,0.012505211,0.09636651,2429,66,2002,2343,2369,
1_1_LT05_119038_20110628_00002e2af14e3e1aa71b_0,Changshu2,2,1444,1866,31.65670372,120.7726424,0.02484913,0.13438115,2887,66,2203,3019,2747,
1_1_LT05_119038_20110730_00002e2af14e3e1aa71b_0,Changshu2,2,1310,1564,31.65670372,120.7726424,0.015837608,0.119469024,2277,66,1791,2349,2206,
1_2_LE07_119038_20110908_00002e2af14e3e1aa71b_0,Changshu2,2,2227,2201,31.65670372,120.7726424,0.16087158,0.09584245,2504,66,2066,2129,1810,
1_1_LT05_119038_20110916_00002e2af14e3e1aa71b_0,Changshu2,2,1345,1476,31.65670372,120.7726424,0.12666667,0.12917595,2028,66,1564,1818,1572,
1_2_LE07_119038_20110924_00002e2af14e3e1aa71b_0,Changshu2,2,1148,1419,31.65670372,120.7726424,0.046446558,0.100323625,1870,66,1529,1768,1704,
1_2_LE07_119038_20111111_00002e2af14e3e1aa71b_0,Changshu2,2,1467,1552,31.65670372,120.7726424,0.1024825,0.06946588,1732,66,1507,1486,1410,
1_2_LE07_119038_20111127_00002e2af14e3e1aa71b_0,Changshu2,2,1065,1171,31.65670372,120.7726424,0.12871288,0.07586207,1482,66,1273,1323,1144,
1_2_LE07_119038_20120403_00002e2af14e3e1aa71b_0,Changshu2,2,1173,1458,31.65670372,120.7726424,0.017459039,0.06374614,1894,66,1667,1946,1829,
1_2_LE07_119038_20120505_00002e2af14e3e1aa71b_0,Changshu2,2,1310,1547,31.65670372,120.7726424,-0.029097132,0.13705838,2269,66,1722,2440,2405,
1_2_LE07_119038_20120521_00002e2af14e3e1aa71b_0,Changshu2,2,1404,1684,31.65670372,120.7726424,0.006562756,0.11927024,2454,66,1931,2442,2422,
1_2_LE07_119038_20121028_00002e2af14e3e1aa71b_0,Changshu2,2,1613,1621,31.65670372,120.7726424,0.13931485,0.040834576,1746,66,1609,1553,1319,
1_2_LE07_119038_20121113_00002e2af14e3e1aa71b_0,Changshu2,2,1271,1426,31.65670372,120.7726424,0.108815424,0.052287582,1610,66,1450,1535,1294,
1_2_LE07_119038_20121129_00002e2af14e3e1aa71b_0,Changshu2,2,1165,1293,31.65670372,120.7726424,0.07532468,0.03094984,1449,66,1362,1365,1246,
1_2_LE07_119038_20130321_00002e2af14e3e1aa71b_0,Changshu2,2,1348,1645,31.65670372,120.7726424,0.02617801,0.06274206,2058,66,1815,2249,1953,
2_LC08_119038_20130325_00002e2af14e3e1aa71b_0,Changshu2,2,886,1272,31.65670372,120.7726424,0.05535539,0.07759197,1611,322,1379,1499,1442,
2_LC08_119038_20130414_00002e2af14e3e1aa71b_0,Changshu2,2,1030,1364,31.65670372,120.7726424,0.01369065,0.061299175,1740,322,1539,1719,1693,
1_2_LE07_119038_20130711_00002e2af14e3e1aa71b_0,Changshu2,2,1346,1648,31.65670372,120.7726424,0.00698041,0.08228461,2236,66,1896,2361,2205,
2_LC08_119038_20130719_00002e2af14e3e1aa71b_0,Changshu2,2,1104,1510,31.65670372,120.7726424,-0.08339342,0.0333243,1907,322,1784,2230,2254,
1_2_LE07_119038_20130812_00002e2af14e3e1aa71b_0,Changshu2,2,1185,1504,31.65670372,120.7726424,0.048387095,0.10197791,2145,66,1748,2188,1947,
2_LC08_119038_20130820_00002e2af14e3e1aa71b_0,Changshu2,2,1130,1436,31.65670372,120.7726424,0.03373356,0.052386496,1808,322,1628,1850,1690,
1_2_LE07_119038_20130929_00002e2af14e3e1aa71b_0,Changshu2,2,1700,1881,31.65670372,120.7726424,0.09901873,0.1264,2464,66,1911,2156,2020,
2_LC08_119038_20131023_00002e2af14e3e1aa71b_0,Changshu2,2,769,1111,31.65670372,120.7726424,0.02986686,0.058040664,1431,322,1274,1428,1348,
2_LC08_119038_20131108_00002e2af14e3e1aa71b_0,Changshu2,2,1331,1809,31.65670372,120.7726424,0.22490272,0.11736867,2361,322,1865,1747,1494,
1_2_LE07_119038_20131116_00002e2af14e3e1aa71b_0,Changshu2,2,1116,1384,31.65670372,120.7726424,0.08375959,0.059375,1695,66,1505,1576,1433,
1_2_LE07_119038_20131202_00002e2af14e3e1aa71b_0,Changshu2,2,1358,1507,31.65670372,120.7726424,0.089115426,0.033385336,1656,66,1549,1443,1385,
2_LC08_119038_20140127_00002e2af14e3e1aa71b_0,Changshu2,2,806,1023,31.65670372,120.7726424,-0.015260323,-0.009927798,1097,322,1119,1144,1131,
1_2_LE07_119038_20140220_00002e2af14e3e1aa71b_0,Changshu2,2,1854,1851,31.65670372,120.7726424,0.15862069,0.025477707,1932,66,1836,1538,1403,
2_LC08_119038_20140316_00002e2af14e3e1aa71b_0,Changshu2,2,954,1275,31.65670372,120.7726424,0.017932834,0.026298488,1561,322,1481,1521,1506,
1_2_LE07_119038_20140409_00002e2af14e3e1aa71b_0,Changshu2,2,1572,1737,31.65670372,120.7726424,0.09838107,0.10387985,2205,66,1790,2001,1810,
1_2_LE07_119038_20140527_00002e2af14e3e1aa71b_0,Changshu2,2,1370,1649,31.65670372,120.7726424,0.05146225,0.09697256,2319,66,1909,2301,2092,
1_2_LE07_119038_20140612_00002e2af14e3e1aa71b_0,Changshu2,2,1480,1766,31.65670372,120.7726424,-0.03460076,0.13525598,2539,66,1934,2727,2721,
1_2_LE07_119038_20140628_00002e2af14e3e1aa71b_0,Changshu2,2,2358,2309,31.65670372,120.7726424,0.12531616,0.06275787,2447,66,2158,2074,1902,
2_LC08_119038_20140722_00002e2af14e3e1aa71b_0,Changshu2,2,1082,1447,31.65670372,120.7726424,-0.056703508,0.06829932,1963,322,1712,2171,2199,
1_2_LE07_119038_20140730_00002e2af14e3e1aa71b_0,Changshu2,2,1288,1625,31.65670372,120.7726424,-0.04001759,0.08391261,2183,66,1845,2522,2365,
2_LC08_119038_20141026_00002e2af14e3e1aa71b_0,Changshu2,2,737,1017,31.65670372,120.7726424,-0.0083499,0.043951444,1247,322,1142,1357,1268,
1_2_LE07_119038_20141103_00002e2af14e3e1aa71b_0,Changshu2,2,1011,1304,31.65670372,120.7726424,0.07789614,0.07610502,1619,66,1390,1580,1385,
2_LC08_119038_20141111_00002e2af14e3e1aa71b_0,Changshu2,2,790,1096,31.65670372,120.7726424,0.044326242,0.01815039,1178,322,1136,1122,1078,
1_2_LE07_119038_20141119_00002e2af14e3e1aa71b_0,Changshu2,2,1311,1298,31.65670372,120.7726424,0.076718695,0.07350993,1621,66,1399,1528,1390,
1_2_LE07_119038_20150207_00002e2af14e3e1aa71b_0,Changshu2,2,1236,1366,31.65670372,120.7726424,0.040616248,0.027662518,1486,66,1406,1421,1370,
1_2_LE07_119038_20150412_00002e2af14e3e1aa71b_0,Changshu2,2,1305,1518,31.65670372,120.7726424,0.075414784,0.11001557,2139,66,1715,2052,1839,
1_2_LE07_119038_20150428_00002e2af14e3e1aa71b_0,Changshu2,2,1274,1575,31.65670372,120.7726424,-0.001563547,0.14556637,2235,66,1667,2270,2242,
2_LC08_119038_20150522_00002e2af14e3e1aa71b_0,Changshu2,2,1130,1534,31.65670372,120.7726424,-0.049675025,0.05624355,2047,322,1829,2152,2261,
2_LC08_119038_20150826_00002e2af14e3e1aa71b_0,Changshu2,2,853,1309,31.65670372,120.7726424,0.024571428,0.20903574,1793,322,1173,1778,1707,
2_LC08_119038_20150927_00002e2af14e3e1aa71b_0,Changshu2,2,834,1068,31.65670372,120.7726424,-0.001092896,0.050977387,1371,322,1238,1521,1374,
2_LC08_119038_20151013_00002e2af14e3e1aa71b_0,Changshu2,2,884,1268,31.65670372,120.7726424,0.0644824,0.03560529,1527,322,1422,1394,1342,
1_2_LE07_119038_20151021_00002e2af14e3e1aa71b_0,Changshu2,2,1017,986,31.65670372,120.7726424,0.2579365,0.020933978,951,68,912,697,561,
2_LC08_119038_20151114_00002e2af14e3e1aa71b_0,Changshu2,2,863,1292,31.65670372,120.7726424,0.12533131,0.056147832,1486,322,1328,1247,1155,
2_LC08_119038_20151130_00002e2af14e3e1aa71b_0,Changshu2,2,918,1182,31.65670372,120.7726424,0.13480711,0.01669903,1309,322,1266,1110,998,
1_2_LE07_119038_20151208_00002e2af14e3e1aa71b_0,Changshu2,2,942,1086,31.65670372,120.7726424,0.04642713,0.08816121,1296,66,1086,1098,1181,
2_LC08_119038_20160101_00002e2af14e3e1aa71b_0,Changshu2,2,701,921,31.65670372,120.7726424,0.03685259,0.001924928,1041,322,1037,1003,967,
2_LC08_119038_20160305_00002e2af14e3e1aa71b_0,Changshu2,2,778,1134,31.65670372,120.7726424,0.043062203,0.05861949,1526,322,1357,1564,1400,
1_2_LE07_119038_20160414_00002e2af14e3e1aa71b_0,Changshu2,2,1526,1820,31.65670372,120.7726424,0.04632867,0.11013216,2394,66,1919,2233,2182,
2_LC08_119038_20160422_00002e2af14e3e1aa71b_0,Changshu2,2,892,1298,31.65670372,120.7726424,-0.003958828,0.062200956,1887,322,1666,2001,1902,
1_2_LE07_119038_20160516_00002e2af14e3e1aa71b_0,Changshu2,2,1258,1606,31.65670372,120.7726424,8.45E-04,0.08894507,2369,66,1982,2523,2365,
1_2_LE07_119038_20160617_00002e2af14e3e1aa71b_0,Changshu2,2,1351,1611,31.65670372,120.7726424,-0.0625498,0.11728395,2353,66,1859,2721,2667,
1_2_LE07_119038_20160719_00002e2af14e3e1aa71b_0,Changshu2,2,1195,1217,31.65670372,120.7726424,0.3218504,0.07741677,1343,66,1150,795,689,
2_LC08_119038_20160828_00002e2af14e3e1aa71b_0,Changshu2,2,1008,1405,31.65670372,120.7726424,-0.024590164,0.027760642,1666,322,1576,1826,1750,
2_LC08_119038_20161202_00002e2af14e3e1aa71b_0,Changshu2,2,761,1023,31.65670372,120.7726424,0.056028686,0.003834683,1178,322,1169,1097,1053,
1_2_LE07_119038_20170228_00002e2af14e3e1aa71b_0,Changshu2,2,1187,1373,31.65670372,120.7726424,0.039634146,0.051819865,1705,66,1537,1722,1575,
2_LC08_119038_20170308_00002e2af14e3e1aa71b_0,Changshu2,2,801,1131,31.65670372,120.7726424,-0.02271163,0.044885945,1420,322,1298,1494,1486,
1_2_LE07_119038_20170401_00002e2af14e3e1aa71b_0,Changshu2,2,1737,1801,31.65670372,120.7726424,0.079655,0.0815756,2128,66,1807,1936,1814,
2_LC08_119038_20170511_00002e2af14e3e1aa71b_0,Changshu2,2,903,1266,31.65670372,120.7726424,0.06216472,0.07231602,1683,322,1456,1529,1486,
2_LC08_119038_20170527_00002e2af14e3e1aa71b_0,Changshu2,2,1208,1574,31.65670372,120.7726424,-0.06450116,0.058267716,2016,322,1794,2336,2294,
1_2_LE07_119038_20170604_00002e2af14e3e1aa71b_0,Changshu2,2,1242,1547,31.65670372,120.7726424,-0.018993948,0.104582846,2350,66,1905,2831,2441,
2_LC08_119038_20170714_00002e2af14e3e1aa71b_0,Changshu2,2,1221,1711,31.65670372,120.7726424,0.071867615,0.048566144,2267,322,2057,2095,1963,
1_2_LE07_119038_20170807_00002e2af14e3e1aa71b_0,Changshu2,2,1717,1893,31.65670372,120.7726424,0.030574806,0.13008493,2528,66,1946,2572,2378,
2_LC08_119038_20171103_00002e2af14e3e1aa71b_0,Changshu2,2,893,1280,31.65670372,120.7726424,0.12802276,0.055574045,1586,322,1419,1373,1226,
1_2_LE07_119038_20171111_00002e2af14e3e1aa71b_0,Changshu2,2,1088,1303,31.65670372,120.7726424,0.04150454,0.055190537,1606,66,1438,1571,1478,
1_2_LE07_119038_20171127_00002e2af14e3e1aa71b_0,Changshu2,2,1175,1335,31.65670372,120.7726424,0.10312076,0.064136125,1626,66,1430,1472,1322,
2_LC08_119038_20171221_0000577d8fd3a3b37f43_0,Changshu3,3,403,611,31.67899624,120.7325598,0.18771331,0.1631016,870,322,626,761,595,
1_1_LT05_119038_19840516_0000b3eaf0fa1f962321_0,Changshu4,4,389,674,31.65122815,120.7689774,0.75012726,0.76043,3439,66,468,1151,491,
1_1_LT05_119038_19840804_0000b3eaf0fa1f962321_0,Changshu4,4,231,442,31.65122815,120.7689774,0.76688814,0.8360184,3191,66,285,1184,421,
1_1_LT05_119038_19840905_0000b3eaf0fa1f962321_0,Changshu4,4,582,690,31.65122815,120.7689774,0.753861,0.7492178,3634,66,521,1285,510,
1_1_LT05_118038_19840914_0000b3eaf0fa1f962321_0,Changshu4,4,493,684,31.65122815,120.7689774,0.7639873,0.7691742,3610,66,471,1375,483,
